No.,Label,Afiliation,Crop,Car_index,Cultivar,Part,Lane,Car_number,Sensor,Shoot_angle,Time_YYYY_MM_DD,Time_YYYY,Time_MM,Time_DD,Time_hh,Time_mm,Time_ss,Sorting,Area,Perim.,Width,Height,Major,Minor,Angle,Circ.,Feret,MinFeret,AR,Round,Solidity,R,G,B 
185,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-16,2023 ,9 ,16 ,6,5,26,A_1_2_VIS_SV000,42586.203,18975.234,389.078,527.641,370.921,146.183,87.543,0.001,558.543,371.09,2.537,0.394,0.269,125.3629771,139.3007249,95.57809374
186,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-18,2023 ,9 ,18 ,6,5,26,A_1_2_VIS_SV000,42549.347,18860.436,376.098,527.641,371.991,145.637,87.401,0.002,556.971,354.219,2.554,0.392,0.28,128.2689955,141.2293684,96.80551213
187,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-20,2023 ,9 ,20 ,6,5,27,A_1_2_VIS_SV000,42475.004,18912.979,378.694,527.316,371.495,145.576,87.409,0.001,560.216,351.44,2.552,0.392,0.28,132.3882631,144.7722764,98.83846646
188,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-22,2023 ,9 ,22 ,6,4,11,A_1_2_VIS_SV000,42598.628,19240.585,384.86,526.667,371.031,146.183,86.969,0.001,562.746,363.703,2.538,0.394,0.275,137.0081528,148.263277,100.9658561
189,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-24,2023 ,9 ,24 ,9,47,10,A_1_2_VIS_SV000,43185.474,19231.072,387.456,525.369,372.308,147.688,86.675,0.001,563.253,366.191,2.521,0.397,0.279,140.4359349,150.4154055,101.9944663
190,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-26,2023 ,9 ,26 ,6,4,10,A_1_2_VIS_SV000,43226.542,20113.504,391.35,525.045,367.72,149.673,86.189,0.001,560.99,367.27,2.457,0.407,0.276,147.7483633,157.3804534,106.8612349
191,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-28,2023 ,9 ,28 ,6,4,10,A_1_2_VIS_SV000,43592.36,20862.712,411.469,524.72,362.429,153.143,86.282,0.001,563.56,384.262,2.367,0.423,0.264,151.0685381,159.8231314,109.0055687
192,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-09-30,2023 ,9 ,30 ,6,4,3,A_1_2_VIS_SV000,43949.017,21847.08,403.356,523.098,360.77,155.106,86.182,0.001,560.998,383.448,2.326,0.43,0.268,156.5743495,163.952697,112.1788608
193,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-02,2023 ,10 ,2 ,6,4,11,A_1_2_VIS_SV000,43927.535,22176.557,398.164,522.124,357.272,156.548,86.07,0.001,560.782,390.263,2.282,0.438,0.267,162.3877331,169.3083793,115.8581128
194,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-04,2023 ,10 ,4 ,6,4,9,A_1_2_VIS_SV000,43974.71,22128.23,408.224,520.826,355.353,157.563,85.927,0.001,561.08,402.494,2.255,0.443,0.263,167.5827009,172.7722698,118.5532994
195,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-06,2023 ,10 ,6 ,6,4,10,A_1_2_VIS_SV000,43335.213,22622.75,412.118,520.826,350.472,157.434,85.91,0.001,560.03,412.118,2.226,0.449,0.256,173.5428519,178.3707788,123.1147327
196,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-08,2023 ,10 ,8 ,6,4,10,A_1_2_VIS_SV000,43135.246,22515.798,422.826,519.852,348.228,157.717,86.329,0.001,559.809,422.281,2.208,0.453,0.255,177.3246253,179.7628964,124.7689808
197,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-10,2023 ,10 ,10 ,6,4,10,A_1_2_VIS_SV000,42268.823,22233.991,419.581,519.528,347.562,154.845,87.542,0.001,557.476,419.581,2.245,0.446,0.252,180.1203772,181.8835568,127.29434
198,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-12,2023 ,10 ,12 ,6,4,10,A_1_2_VIS_SV000,41723.782,22501.028,410.495,517.256,343.497,154.658,88.137,0.001,553.794,404.243,2.221,0.45,0.256,182.69258,183.7071958,129.6778821
199,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-14,2023 ,10 ,14 ,6,4,11,A_1_2_VIS_SV000,41648.07,23837.112,414.714,511.415,342.364,154.888,88.713,0.0009211,550.763,404.597,2.21,0.452,0.257,186.9094464,187.0660154,133.3225722
200,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-16,2023 ,10 ,16 ,6,4,11,A_1_2_VIS_SV000,40987.934,23785.866,414.714,511.091,339.833,153.568,88.673,0.0009104,551.92,400.22,2.213,0.452,0.257,188.1271349,187.1810155,134.2439482
201,2023,RDA,RICE,A_1_2,삼천벼,A,1,2,VIS,SV000,2023-10-18,2023 ,10 ,18 ,6,4,10,A_1_2_VIS_SV000,39249.93,23196.837,425.422,510.442,328.239,152.251,88.264,0.0009166,553.427,406.376,2.156,0.464,0.248,190.5622946,188.6563154,136.9283593
324,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-14,2023 ,6 ,14 ,6,6,49,A_1_3_VIS_SV000,268.835,567.979,80.152,105.139,26.062,13.133,98.782,0.01,107.634,61.356,1.984,0.504,0.052,83.64992826,107.5970643,86.01202958
325,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-16,2023 ,6 ,16 ,6,6,49,A_1_3_VIS_SV000,452.376,823.312,97.675,150.245,36.568,15.751,84.481,0.008,154.352,93.898,2.322,0.431,0.054,83.70186735,106.7669028,84.73116549
326,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-18,2023 ,6 ,18 ,6,6,50,A_1_3_VIS_SV000,630.652,1122.031,125.907,151.218,39.934,20.107,75.808,0.006,158.518,107.102,1.986,0.504,0.051,83.48175149,106.4591427,84.42375306
327,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-20,2023 ,6 ,20 ,6,6,49,A_1_3_VIS_SV000,997.944,1505.961,150.245,202.165,52.455,24.223,89.297,0.006,203.548,115.692,2.166,0.462,0.059,82.66626447,106.7249849,83.29986498
328,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-22,2023 ,6 ,22 ,6,6,49,A_1_3_VIS_SV000,1322.694,2072.285,167.119,210.602,58.087,28.993,96.966,0.004,215.865,150.612,2.003,0.499,0.064,80.09110648,103.3525167,81.12012282
329,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-24,2023 ,6 ,24 ,6,6,50,A_1_3_VIS_SV000,1858.048,2398.803,157.384,224.556,71.673,33.007,88.266,0.004,231.545,146.769,2.171,0.461,0.076,81.23509756,104.176898,80.0163854
330,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-26,2023 ,6 ,26 ,6,6,49,A_1_3_VIS_SV000,2302.842,3168.902,204.436,248.893,75.017,39.085,84.309,0.003,257.883,177.362,1.919,0.521,0.069,77.3597443,99.36800969,78.09289201
331,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-28,2023 ,6 ,28 ,6,6,50,A_1_3_VIS_SV000,3012.996,3736.578,260.9,237.86,76.749,49.985,75.917,0.003,273.806,219.899,1.535,0.651,0.077,79.63629715,101.8341676,78.32840684
332,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-06-30,2023 ,6 ,30 ,10,20,18,A_1_3_VIS_SV000,3977.981,4441.762,255.059,284.264,91.536,55.333,87.044,0.003,289.519,246.497,1.654,0.604,0.08,77.89815144,98.58656222,76.42380017
333,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-02,2023 ,7 ,2 ,6,6,49,A_1_3_VIS_SV000,5181.895,5677.379,257.33,298.867,111.249,59.307,92.279,0.002,328.581,235.781,1.876,0.533,0.101,79.82391906,101.6737148,78.12891728
334,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-04,2023 ,7 ,4 ,6,6,52,A_1_3_VIS_SV000,7061.74,6732.538,259.602,288.158,124.488,72.226,95.313,0.002,338.825,236.63,1.724,0.58,0.126,79.83186006,102.0581822,77.22779941
335,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-06,2023 ,7 ,6 ,6,6,49,A_1_3_VIS_SV000,7968.703,7363.691,272.257,324.827,135.262,75.01,90.091,0.002,334.033,253.624,1.803,0.555,0.131,77.40768946,99.06958287,75.73531042
336,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-08,2023 ,7 ,8 ,6,6,50,A_1_3_VIS_SV000,9852.76,8878.475,294.972,339.105,145.433,86.259,87.818,0.002,350.816,277.201,1.686,0.593,0.144,78.49532686,100.5208159,76.09428138
337,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-10,2023 ,7 ,10 ,6,6,50,A_1_3_VIS_SV000,12110.533,9840.286,318.661,318.661,148.203,104.044,88.157,0.002,358.032,287.435,1.424,0.702,0.159,79.24535767,100.9593246,76.62285406
338,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-12,2023 ,7 ,12 ,6,6,49,A_1_3_VIS_SV000,13547.164,11347.871,344.621,351.111,156.179,110.443,91.648,0.001,411.45,344.621,1.414,0.707,0.134,78.58983973,99.60966792,76.44667077
339,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-14,2023 ,7 ,14 ,6,6,49,A_1_3_VIS_SV000,15763.659,12422.215,348.84,368.959,164.109,122.302,92.45,0.001,427.616,347.892,1.342,0.745,0.146,77.14931565,98.10210887,75.02838598
340,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-16,2023 ,7 ,16 ,6,6,50,A_1_3_VIS_SV000,17148.902,12950.208,355.33,358.575,175.008,124.763,94.5,0.001,426.036,354.601,1.403,0.713,0.158,75.88817176,96.68964672,73.34041748
341,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-18,2023 ,7 ,18 ,6,6,51,A_1_3_VIS_SV000,19386.667,14298.319,385.184,370.581,187.071,131.949,91.035,0.001,439.985,370.581,1.418,0.705,0.166,76.65528083,97.58958386,73.92106384
342,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-20,2023 ,7 ,20 ,6,6,52,A_1_3_VIS_SV000,20214.023,14575.579,385.184,396.217,197.305,130.444,93.47,0.001,440.328,365.737,1.513,0.661,0.17,76.61119868,96.98952168,73.78169365
343,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-22,2023 ,7 ,22 ,6,6,50,A_1_3_VIS_SV000,24569.51,16418.671,360.522,404.33,212.952,146.901,94.757,0.001,433.49,353.777,1.45,0.69,0.206,77.67534284,98.51951491,73.35310776
344,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-24,2023 ,7 ,24 ,6,6,51,A_1_3_VIS_SV000,26377.223,17049.457,387.78,399.138,222.952,150.636,92.112,0.001,451.179,384.614,1.48,0.676,0.209,77.61691647,98.32364383,72.99495681
345,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-26,2023 ,7 ,26 ,6,6,50,A_1_3_VIS_SV000,27675.382,18363.63,404.654,423.8,233.295,151.042,91.313,0.001,476.588,400.009,1.545,0.647,0.201,78.91766812,99.73085952,74.0705117
346,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-28,2023 ,7 ,28 ,6,6,51,A_1_3_VIS_SV000,29153.818,18993.637,423.475,439.7,248.909,149.13,90.65,0.001,477.877,411.199,1.669,0.599,0.202,80.5041452,101.3745188,74.69555073
347,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-07-30,2023 ,7 ,30 ,6,6,51,A_1_3_VIS_SV000,31163.605,19157.812,427.045,444.243,257.827,153.897,88.577,0.001,475.026,408.608,1.675,0.597,0.215,82.13169008,103.0438349,75.16778556
348,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-01,2023 ,8 ,1 ,6,6,50,A_1_3_VIS_SV000,32248.423,18831.837,426.396,448.787,262.128,156.641,89.03,0.001,480.334,415.21,1.673,0.598,0.216,83.80278278,104.779286,75.47424744
349,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-03,2023 ,8 ,3 ,10,13,28,A_1_3_VIS_SV000,34472.078,18767.401,433.859,447.488,273.797,160.306,87.606,0.001,507.096,422.392,1.708,0.585,0.237,84.5613926,103.8142015,74.30934081
350,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-05,2023 ,8 ,5 ,6,6,51,A_1_3_VIS_SV000,34356.983,19707.892,421.853,447.164,280.917,155.721,87.424,0.001,542.86,405.401,1.804,0.554,0.237,86.45338687,107.5648864,76.41652111
351,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-07,2023 ,8 ,7 ,6,6,51,A_1_3_VIS_SV000,34497.561,18790.063,339.429,447.813,291.015,150.933,88.422,0.001,501.786,337.986,1.928,0.519,0.256,88.99008444,109.9738265,77.56196172
352,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-09,2023 ,8 ,9 ,6,6,51,A_1_3_VIS_SV000,34835.895,18702.008,335.211,448.138,297.335,149.173,88.9,0.001,507.169,334.207,1.993,0.502,0.264,89.79278246,110.5442244,77.52126525
353,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-11,2023 ,8 ,11 ,6,6,51,A_1_3_VIS_SV000,35358.086,18561.509,349.164,448.787,301.178,149.478,89.294,0.001,510.876,348.373,2.015,0.496,0.263,90.60093881,111.5234408,77.69666459
354,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-13,2023 ,8 ,13 ,6,6,52,A_1_3_VIS_SV000,36114.468,19051.379,345.595,448.787,307.319,149.624,89.191,0.001,514.4,341.282,2.054,0.487,0.266,94.91953266,116.2093102,80.22317926
355,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-15,2023 ,8 ,15 ,6,6,51,A_1_3_VIS_SV000,36815.461,19215.223,332.29,446.839,314.258,149.16,88.586,0.001,516.816,330.369,2.107,0.475,0.271,97.12025301,118.1545315,81.15903736
356,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-17,2023 ,8 ,17 ,6,6,50,A_1_3_VIS_SV000,37100.829,18049.538,336.184,444.892,315.997,149.489,88.71,0.001,514.471,328.602,2.114,0.473,0.275,96.13869594,116.7538924,80.19586114
357,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-19,2023 ,8 ,19 ,6,58,25,A_1_3_VIS_SV000,37254.148,18704.052,335.211,444.243,316.582,149.83,88.173,0.001,511.039,327.813,2.113,0.473,0.279,94.89212863,115.0122252,79.93908234
358,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-21,2023 ,8 ,21 ,6,6,51,A_1_3_VIS_SV000,38229.031,18040.35,330.668,440.674,324.919,149.806,87.662,0.001,507.007,327.748,2.169,0.461,0.291,92.58991781,111.8887077,78.02747828
359,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-25,2023 ,8 ,25 ,6,6,50,A_1_3_VIS_SV000,39061.651,17415.775,320.284,436.131,334.257,148.792,88.079,0.002,504.965,318.209,2.246,0.445,0.306,91.85819991,110.3144481,77.15230865
360,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-27,2023 ,8 ,27 ,6,6,51,A_1_3_VIS_SV000,38759.014,16965.183,320.284,434.184,330.783,149.19,88.014,0.002,499.701,317,2.217,0.451,0.301,93.01836957,111.2045015,77.87765439
361,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-29,2023 ,8 ,29 ,6,6,52,A_1_3_VIS_SV000,38538.302,16741.188,327.747,435.482,328.457,149.391,87.932,0.002,493.749,326.165,2.199,0.455,0.299,93.49072547,111.1247789,77.85263986
362,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-08-31,2023 ,8 ,31 ,6,6,51,A_1_3_VIS_SV000,39353.547,16868.346,332.939,436.131,333.6,150.199,87.753,0.002,487.952,331.993,2.221,0.45,0.305,93.7720593,111.2189079,77.89273256
363,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-02,2023 ,9 ,2 ,6,6,52,A_1_3_VIS_SV000,39443.159,17597.376,340.727,435.806,334.693,150.05,87.677,0.002,486.789,339.391,2.231,0.448,0.304,97.02656854,114.3275369,79.92654585
364,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-06,2023 ,9 ,6 ,6,6,51,A_1_3_VIS_SV000,39630.069,16995.057,342.35,434.184,337.255,149.616,87.329,0.002,480.72,339.883,2.254,0.444,0.315,99.21536322,115.9979782,80.84715016
365,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-10,2023 ,9 ,10 ,6,6,51,A_1_3_VIS_SV000,40195.539,17023.567,367.661,433.535,332.492,153.924,87.68,0.002,487.255,362.436,2.16,0.463,0.309,104.5364674,120.8657688,83.83895666
366,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-12,2023 ,9 ,12 ,6,6,52,A_1_3_VIS_SV000,40284.835,16998.256,376.098,433.21,330.119,155.375,87.633,0.002,489.228,369.048,2.125,0.471,0.306,106.5215128,122.5249263,84.81399941
367,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-14,2023 ,9 ,14 ,6,6,50,A_1_3_VIS_SV000,40717.309,17283.149,377.396,433.859,330.821,156.71,87.718,0.002,486.429,370.082,2.111,0.474,0.31,108.2014881,123.6153224,85.50309821
368,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-16,2023 ,9 ,16 ,6,6,51,A_1_3_VIS_SV000,40652.443,17420.995,386.807,433.21,330.373,156.672,87.33,0.002,490.288,376.958,2.109,0.474,0.307,110.0134415,125.1871706,86.54344003
369,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-18,2023 ,9 ,18 ,6,6,51,A_1_3_VIS_SV000,40659.814,17201.221,386.482,433.21,328.905,157.4,87.075,0.002,487.052,377.246,2.09,0.479,0.307,112.090093,126.846109,87.57703602
370,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-20,2023 ,9 ,20 ,6,6,52,A_1_3_VIS_SV000,40019.791,17045.238,376.423,432.561,326.944,155.852,86.932,0.002,479.333,369.259,2.098,0.477,0.308,115.3137626,129.4750285,89.25721406
371,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-22,2023 ,9 ,22 ,6,4,33,A_1_3_VIS_SV000,40740.475,14436.723,383.886,431.263,327.647,158.318,87.498,0.002,482.326,372.922,2.07,0.483,0.317,116.0061454,129.5653408,92.37343664
372,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-24,2023 ,9 ,24 ,9,47,32,A_1_3_VIS_SV000,40066.65,16817.94,402.058,432.561,321.783,158.537,87.284,0.002,478.367,384.255,2.03,0.493,0.296,118.9893762,131.5083489,90.46162373
373,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-26,2023 ,9 ,26 ,6,4,32,A_1_3_VIS_SV000,40202.489,16377.296,391.999,430.939,325.03,157.485,87.374,0.002,472.035,384.012,2.064,0.485,0.304,122.6423762,135.3550054,93.98531062
374,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-28,2023 ,9 ,28 ,6,4,32,A_1_3_VIS_SV000,40854.201,14826.475,394.919,429.641,326.524,159.306,87.345,0.002,477.486,389.75,2.05,0.488,0.303,123.529143,135.8893098,96.94837202
375,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-09-30,2023 ,9 ,30 ,6,4,25,A_1_3_VIS_SV000,40325.271,15361.474,398.164,427.694,326.607,157.203,88.027,0.002,469.926,391.046,2.078,0.481,0.304,126.8880298,138.3653994,97.25874321
376,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-02,2023 ,10 ,2 ,6,4,33,A_1_3_VIS_SV000,39299.843,15108.068,402.383,430.29,324.667,154.122,87.443,0.002,456.762,384.707,2.107,0.475,0.304,131.6225347,143.0463793,99.60483586
377,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-04,2023 ,10 ,4 ,6,4,31,A_1_3_VIS_SV000,40741.212,14050.451,399.787,426.396,335.409,154.657,84.199,0.003,453.401,336.985,2.169,0.461,0.334,136.0399949,146.9649867,104.5996245
378,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-06,2023 ,10 ,6 ,6,4,32,A_1_3_VIS_SV000,40532.715,15475.921,401.734,424.773,331.669,155.6,84.935,0.002,459.76,321.734,2.132,0.469,0.338,142.4681182,153.1779248,107.6379147
379,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-08,2023 ,10 ,8 ,6,4,32,A_1_3_VIS_SV000,41639.857,14326.83,379.019,425.098,334.149,158.664,85.607,0.003,464.595,312.977,2.106,0.475,0.355,145.3546548,155.0450703,112.7353532
380,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-10,2023 ,10 ,10 ,6,4,32,A_1_3_VIS_SV000,42502.804,11961.667,396.866,422.826,337.454,160.366,85.563,0.004,470.014,293.532,2.104,0.475,0.373,144.7995235,155.1644692,116.892727
381,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-12,2023 ,10 ,12 ,6,4,32,A_1_3_VIS_SV000,40101.294,16899.433,371.23,425.422,334.751,152.527,86.042,0.002,458.629,301.016,2.195,0.456,0.353,155.7487515,163.5311129,114.4126469
382,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-14,2023 ,10 ,14 ,6,4,33,A_1_3_VIS_SV000,40524.607,14588.193,368.31,421.853,336.033,153.549,87.386,0.002,454.591,292.671,2.188,0.457,0.362,158.9151024,166.7462497,120.1980688
383,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-16,2023 ,10 ,16 ,6,4,33,A_1_3_VIS_SV000,39326.379,14864.34,362.793,424.773,332.987,150.372,87.505,0.002,456.347,290.334,2.214,0.452,0.351,161.5119801,168.3166084,120.1428687
384,2023,RDA,RICE,A_1_3,금오벼2호,A,1,3,VIS,SV000,2023-10-18,2023 ,10 ,18 ,6,4,31,A_1_3_VIS_SV000,38079.608,15508.091,351.76,423.8,329.151,147.301,87.671,0.002,458.351,290.805,2.235,0.448,0.337,164.974977,171.2995298,122.4105122
507,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-14,2023 ,6 ,14 ,6,8,7,A_1_4_VIS_SV000,279.997,576.124,73.986,117.794,35.676,9.993,109.778,0.011,123.663,61.81,3.57,0.28,0.068,82.26871036,105.890592,84.79820296
508,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-16,2023 ,6 ,16 ,6,8,7,A_1_4_VIS_SV000,493.022,778.148,111.953,150.245,36.388,17.251,92.779,0.01,152.101,91.548,2.109,0.474,0.052,84.33391885,108.2465016,84.01416945
509,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-18,2023 ,6 ,18 ,6,8,8,A_1_4_VIS_SV000,773.967,1170.721,131.748,179.45,46.763,21.073,86.095,0.007,181.657,118.934,2.219,0.451,0.06,85.95488638,109.2205555,84.74495025
510,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-20,2023 ,6 ,20 ,6,8,6,A_1_4_VIS_SV000,999.945,1435.694,142.456,185.291,54.985,23.155,91.346,0.006,189.272,136.173,2.375,0.421,0.057,83.12490107,106.9805071,85.01445112
511,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-22,2023 ,6 ,22 ,6,8,7,A_1_4_VIS_SV000,1329.328,1713.155,152.841,225.529,62.581,27.046,94.662,0.006,233.72,127.09,2.314,0.432,0.057,80.05501681,102.1124041,80.07831221
512,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-24,2023 ,6 ,24 ,6,8,8,A_1_4_VIS_SV000,1891.639,2246.931,172.311,224.88,75.213,32.023,92.13,0.005,233.879,143.651,2.349,0.426,0.07,80.60671531,103.1104385,79.96213835
513,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-26,2023 ,6 ,26 ,6,8,7,A_1_4_VIS_SV000,2720.995,2931.078,187.238,262.847,87.923,39.403,85.979,0.004,279.337,186.341,2.231,0.448,0.069,80.38307806,102.2345822,79.24182966
514,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-28,2023 ,6 ,28 ,6,8,7,A_1_4_VIS_SV000,3108.505,3020.975,173.284,306.979,105.873,37.383,89.031,0.004,312.547,144.364,2.832,0.353,0.089,77.27234716,98.83635719,76.18392205
515,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-06-30,2023 ,6 ,30 ,10,21,36,A_1_4_VIS_SV000,4032.738,4141.794,195.675,288.807,100.598,51.041,96.743,0.003,314.8,177.12,1.971,0.507,0.094,79.28239334,100.4636604,77.73582946
516,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-07-02,2023 ,7 ,2 ,6,8,7,A_1_4_VIS_SV000,4928.644,4651.211,259.277,294.323,95.432,65.757,98.087,0.003,321.362,246.716,1.451,0.689,0.084,81.8844648,104.6501884,78.82041854
517,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-07-04,2023 ,7 ,4 ,6,8,10,A_1_4_VIS_SV000,6318.1,5390.964,269.012,269.661,108.978,73.817,86.719,0.003,325.904,237.073,1.476,0.677,0.118,82.65147513,104.6983505,80.26741566
518,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-07-06,2023 ,7 ,6 ,6,8,7,A_1_4_VIS_SV000,7494.74,6406.01,313.145,277.449,102.301,93.28,99.362,0.002,330.662,277.449,1.097,0.912,0.121,83.59121998,106.4422884,80.22955671
519,2023,RDA,RICE,A_1_4,흑진주,A,1,4,VIS,SV000,2023-07-08,2023 ,7 ,8 ,6,8,8,A_1_4_VIS_SV000,8995.289,6985.42,352.085,240.456,121.415,94.331,23.329,0.002,373.269,240.456,1.287,0.777,0.145,82.96736243,105.5767432,79.4829662
